image_path,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g
train/ID1623964968_vflip.jpg,10.0977,21.4983,19.5439,51.1398,29.6415
train/ID1623964968_hvflip.jpg,10.0977,21.4983,19.5439,51.1398,29.6415
train/ID1624268863_hflip.jpg,0.0,10.168,22.932,33.1,22.932
train/ID1624268863_vflip.jpg,0.0,10.168,22.932,33.1,22.932
train/ID1624268863_hvflip.jpg,0.0,10.168,22.932,33.1,22.932
train/ID1634731537_hflip.jpg,19.9619,6.8619,0.0,26.8238,19.9619
train/ID1634731537_vflip.jpg,19.9619,6.8619,0.0,26.8238,19.9619
train/ID1634731537_hvflip.jpg,19.9619,6.8619,0.0,26.8238,19.9619
train/ID1638922597_hflip.jpg,10.5353,21.3479,0.2772,32.1605,10.8126
train/ID1638922597_vflip.jpg,10.5353,21.3479,0.2772,32.1605,10.8126
train/ID1638922597_hvflip.jpg,10.5353,21.3479,0.2772,32.1605,10.8126
train/ID1645161155_hflip.jpg,0.0,40.6841,19.0515,59.7356,19.0516
train/ID1645161155_vflip.jpg,0.0,40.6841,19.0515,59.7356,19.0516
train/ID1645161155_hvflip.jpg,0.0,40.6841,19.0515,59.7356,19.0516
train/ID1655778545_hflip.jpg,0.0,17.0357,30.6643,47.7,30.6643
train/ID1655778545_vflip.jpg,0.0,17.0357,30.6643,47.7,30.6643
train/ID1655778545_hvflip.jpg,0.0,17.0357,30.6643,47.7,30.6643
train/ID1665142816_hflip.jpg,3.7714,4.7143,24.5143,33.0,28.2857
train/ID1665142816_vflip.jpg,3.7714,4.7143,24.5143,33.0,28.2857
train/ID1665142816_hvflip.jpg,3.7714,4.7143,24.5143,33.0,28.2857
train/ID1667778338_hflip.jpg,3.9,9.75,29.25,42.9,33.15
train/ID1667778338_vflip.jpg,3.9,9.75,29.25,42.9,33.15
train/ID1667778338_hvflip.jpg,3.9,9.75,29.25,42.9,33.15
train/ID1671844336_hflip.jpg,0.8024,8.4248,12.0354,21.2625,12.8377
train/ID1671844336_vflip.jpg,0.8024,8.4248,12.0354,21.2625,12.8377
train/ID1671844336_hvflip.jpg,0.8024,8.4248,12.0354,21.2625,12.8377
train/ID1675365449_hflip.jpg,1.4833,12.2372,89.7395,103.46,91.2228
train/ID1675365449_vflip.jpg,1.4833,12.2372,89.7395,103.46,91.2228
train/ID1675365449_hvflip.jpg,1.4833,12.2372,89.7395,103.46,91.2228
train/ID1680597197_hflip.jpg,0.0,8.6171,84.1829,92.8,84.1829
train/ID1680597197_vflip.jpg,0.0,8.6171,84.1829,92.8,84.1829
train/ID1680597197_hvflip.jpg,0.0,8.6171,84.1829,92.8,84.1829
train/ID1692894460_hflip.jpg,30.1768,14.7741,0.3143,45.2652,30.4912
train/ID1692894460_vflip.jpg,30.1768,14.7741,0.3143,45.2652,30.4912
train/ID1692894460_hvflip.jpg,30.1768,14.7741,0.3143,45.2652,30.4912
train/ID1693880739_hflip.jpg,0.0,4.7385,30.4615,35.2,30.4615
train/ID1693880739_vflip.jpg,0.0,4.7385,30.4615,35.2,30.4615
train/ID1693880739_hvflip.jpg,0.0,4.7385,30.4615,35.2,30.4615
train/ID1703304524_hflip.jpg,2.5821,46.4778,47.7689,96.8288,50.351
train/ID1703304524_vflip.jpg,2.5821,46.4778,47.7689,96.8288,50.351
train/ID1703304524_hvflip.jpg,2.5821,46.4778,47.7689,96.8288,50.351
train/ID1717006117_hflip.jpg,18.0129,18.9135,32.8735,69.8,50.8865
train/ID1717006117_vflip.jpg,18.0129,18.9135,32.8735,69.8,50.8865
train/ID1717006117_hvflip.jpg,18.0129,18.9135,32.8735,69.8,50.8865
train/ID1729002155_hflip.jpg,0.0,20.7462,19.8538,40.6,19.8538
train/ID1729002155_vflip.jpg,0.0,20.7462,19.8538,40.6,19.8538
train/ID1729002155_hvflip.jpg,0.0,20.7462,19.8538,40.6,19.8538
train/ID1746343319_hflip.jpg,0.6,18.0,6.9,25.5,7.5
train/ID1746343319_vflip.jpg,0.6,18.0,6.9,25.5,7.5
train/ID1746343319_hvflip.jpg,0.6,18.0,6.9,25.5,7.5
train/ID1753847361_hflip.jpg,34.9938,3.5437,51.2725,89.81,86.2663
train/ID1753847361_vflip.jpg,34.9938,3.5437,51.2725,89.81,86.2663
train/ID1753847361_hvflip.jpg,34.9938,3.5437,51.2725,89.81,86.2663
train/ID1761544403_hflip.jpg,32.64,0.0,0.0,32.64,32.64
train/ID1761544403_vflip.jpg,32.64,0.0,0.0,32.64,32.64
train/ID1761544403_hvflip.jpg,32.64,0.0,0.0,32.64,32.64
train/ID1781353117_hflip.jpg,1.7583,11.0291,15.185,27.9724,16.9433
train/ID1781353117_vflip.jpg,1.7583,11.0291,15.185,27.9724,16.9433
train/ID1781353117_hvflip.jpg,1.7583,11.0291,15.185,27.9724,16.9433
train/ID1782509721_hflip.jpg,0.0,26.2626,30.1374,56.4,30.1374
train/ID1782509721_vflip.jpg,0.0,26.2626,30.1374,56.4,30.1374
train/ID1782509721_hvflip.jpg,0.0,26.2626,30.1374,56.4,30.1374
train/ID1782608354_hflip.jpg,0.07,0.0,72.1,72.17,72.17
train/ID1782608354_vflip.jpg,0.07,0.0,72.1,72.17,72.17
train/ID1782608354_hvflip.jpg,0.07,0.0,72.1,72.17,72.17
train/ID1783499590_hflip.jpg,1.1385,18.2154,13.6615,33.0154,14.8
train/ID1783499590_vflip.jpg,1.1385,18.2154,13.6615,33.0154,14.8
train/ID1783499590_hvflip.jpg,1.1385,18.2154,13.6615,33.0154,14.8
train/ID1784585001_hflip.jpg,35.0394,12.3111,3.788,51.1386,38.8275
train/ID1784585001_vflip.jpg,35.0394,12.3111,3.788,51.1386,38.8275
train/ID1784585001_hvflip.jpg,35.0394,12.3111,3.788,51.1386,38.8275
train/ID1789265307_hflip.jpg,69.8783,19.3509,1.0751,90.3042,70.9533
train/ID1789265307_vflip.jpg,69.8783,19.3509,1.0751,90.3042,70.9533
train/ID1789265307_hvflip.jpg,69.8783,19.3509,1.0751,90.3042,70.9533
train/ID1789834546_hflip.jpg,6.5244,14.8756,21.4,42.8,27.9244
train/ID1789834546_vflip.jpg,6.5244,14.8756,21.4,42.8,27.9244
train/ID1789834546_hvflip.jpg,6.5244,14.8756,21.4,42.8,27.9244
train/ID1789853061_hflip.jpg,12.9283,7.5415,36.6302,57.1,49.5585
train/ID1789853061_vflip.jpg,12.9283,7.5415,36.6302,57.1,49.5585
train/ID1789853061_hvflip.jpg,12.9283,7.5415,36.6302,57.1,49.5585
train/ID1831254380_hflip.jpg,71.7865,15.758,0.8754,88.42,72.662
train/ID1831254380_vflip.jpg,71.7865,15.758,0.8754,88.42,72.662
train/ID1831254380_hvflip.jpg,71.7865,15.758,0.8754,88.42,72.662
train/ID1839139621_hflip.jpg,0.0,10.3894,31.5263,41.9157,31.5264
train/ID1839139621_vflip.jpg,0.0,10.3894,31.5263,41.9157,31.5264
train/ID1839139621_hvflip.jpg,0.0,10.3894,31.5263,41.9157,31.5264
train/ID1853508321_hflip.jpg,0.0,1.1786,28.5232,29.7018,28.5232
train/ID1853508321_vflip.jpg,0.0,1.1786,28.5232,29.7018,28.5232
train/ID1853508321_hvflip.jpg,0.0,1.1786,28.5232,29.7018,28.5232
train/ID1857489997_hflip.jpg,2.3478,2.3478,13.3043,18.0,15.6522
train/ID1857489997_vflip.jpg,2.3478,2.3478,13.3043,18.0,15.6522
train/ID1857489997_hvflip.jpg,2.3478,2.3478,13.3043,18.0,15.6522
train/ID1859251563_hflip.jpg,0.0,6.9,119.6,126.5,119.6
train/ID1859251563_vflip.jpg,0.0,6.9,119.6,126.5,119.6
train/ID1859251563_hvflip.jpg,0.0,6.9,119.6,126.5,119.6
train/ID1859792585_hflip.jpg,0.7708,30.83,22.6087,54.2095,23.3794
train/ID1859792585_vflip.jpg,0.7708,30.83,22.6087,54.2095,23.3794
train/ID1859792585_hvflip.jpg,0.7708,30.83,22.6087,54.2095,23.3794
train/ID1868719645_hflip.jpg,4.8348,2.4174,20.5478,27.8,25.3826
train/ID1868719645_vflip.jpg,4.8348,2.4174,20.5478,27.8,25.3826
train/ID1868719645_hvflip.jpg,4.8348,2.4174,20.5478,27.8,25.3826
train/ID187238869_hflip.jpg,11.8881,2.972,28.9098,43.77,40.798
train/ID187238869_vflip.jpg,11.8881,2.972,28.9098,43.77,40.798
train/ID187238869_hvflip.jpg,11.8881,2.972,28.9098,43.77,40.798
train/ID1874904894_hflip.jpg,0.0,29.1542,4.1458,33.3,4.1458
train/ID1874904894_vflip.jpg,0.0,29.1542,4.1458,33.3,4.1458
train/ID1874904894_hvflip.jpg,0.0,29.1542,4.1458,33.3,4.1458
train/ID1876271942_hflip.jpg,0.0,8.3614,47.9386,56.3,47.9386
train/ID1876271942_vflip.jpg,0.0,8.3614,47.9386,56.3,47.9386
train/ID1876271942_hvflip.jpg,0.0,8.3614,47.9386,56.3,47.9386
train/ID1880764911_hflip.jpg,5.9821,21.9343,15.1546,43.0709,21.1367
train/ID1880764911_vflip.jpg,5.9821,21.9343,15.1546,43.0709,21.1367
train/ID1880764911_hvflip.jpg,5.9821,21.9343,15.1546,43.0709,21.1367
train/ID1888700589_hflip.jpg,1.62,0.0,20.9,22.52,22.52
train/ID1888700589_vflip.jpg,1.62,0.0,20.9,22.52,22.52
train/ID1888700589_hvflip.jpg,1.62,0.0,20.9,22.52,22.52
train/ID1889150649_hflip.jpg,2.48,0.0,0.0,2.48,2.48
train/ID1889150649_vflip.jpg,2.48,0.0,0.0,2.48,2.48
train/ID1889150649_hvflip.jpg,2.48,0.0,0.0,2.48,2.48
train/ID1894998379_hflip.jpg,13.4778,35.0985,8.4236,57.0,21.9015
train/ID1894998379_vflip.jpg,13.4778,35.0985,8.4236,57.0,21.9015
train/ID1894998379_hvflip.jpg,13.4778,35.0985,8.4236,57.0,21.9015
train/ID1899025384_hflip.jpg,0.4133,8.6803,11.1604,20.254,11.5737
train/ID1899025384_vflip.jpg,0.4133,8.6803,11.1604,20.254,11.5737
train/ID1899025384_hvflip.jpg,0.4133,8.6803,11.1604,20.254,11.5737
train/ID1920959057_hflip.jpg,3.5619,2.6714,12.4667,18.7,16.0286
train/ID1920959057_vflip.jpg,3.5619,2.6714,12.4667,18.7,16.0286
train/ID1920959057_hvflip.jpg,3.5619,2.6714,12.4667,18.7,16.0286
train/ID193102215_hflip.jpg,0.0,0.0,22.8,22.8,22.8
train/ID193102215_vflip.jpg,0.0,0.0,22.8,22.8,22.8
train/ID193102215_hvflip.jpg,0.0,0.0,22.8,22.8,22.8
train/ID1946311744_hflip.jpg,28.5594,2.8017,40.3989,71.76,68.9583
train/ID1946311744_vflip.jpg,28.5594,2.8017,40.3989,71.76,68.9583
train/ID1946311744_hvflip.jpg,28.5594,2.8017,40.3989,71.76,68.9583
train/ID194823383_hflip.jpg,4.91,0.0,20.8,25.71,25.71
train/ID194823383_vflip.jpg,4.91,0.0,20.8,25.71,25.71
train/ID194823383_hvflip.jpg,4.91,0.0,20.8,25.71,25.71
train/ID1948354837_hflip.jpg,0.0,14.4659,19.0341,33.5,19.0341
train/ID1948354837_vflip.jpg,0.0,14.4659,19.0341,33.5,19.0341
train/ID1948354837_hvflip.jpg,0.0,14.4659,19.0341,33.5,19.0341
train/ID1952813879_hflip.jpg,0.5875,8.225,3.525,12.3375,4.1125
train/ID1952813879_vflip.jpg,0.5875,8.225,3.525,12.3375,4.1125
train/ID1952813879_hvflip.jpg,0.5875,8.225,3.525,12.3375,4.1125
train/ID1953171547_hflip.jpg,0.692,58.7479,15.989,75.4289,16.681
train/ID1953171547_vflip.jpg,0.692,58.7479,15.989,75.4289,16.681
train/ID1953171547_hvflip.jpg,0.692,58.7479,15.989,75.4289,16.681
train/ID1953218650_hflip.jpg,3.8,5.2,6.7,15.7,10.5
train/ID1953218650_vflip.jpg,3.8,5.2,6.7,15.7,10.5
train/ID1953218650_hvflip.jpg,3.8,5.2,6.7,15.7,10.5
train/ID1954669045_hflip.jpg,6.859,10.469,18.772,36.1,25.631
train/ID1954669045_vflip.jpg,6.859,10.469,18.772,36.1,25.631
train/ID1954669045_hvflip.jpg,6.859,10.469,18.772,36.1,25.631
train/ID1962197151_hflip.jpg,0.0,0.0,22.0,22.0,22.0
train/ID1962197151_vflip.jpg,0.0,0.0,22.0,22.0,22.0
train/ID1962197151_hvflip.jpg,0.0,0.0,22.0,22.0,22.0
train/ID1962379474_hflip.jpg,1.4451,40.1734,17.341,58.9595,18.7861
train/ID1962379474_vflip.jpg,1.4451,40.1734,17.341,58.9595,18.7861
train/ID1962379474_hvflip.jpg,1.4451,40.1734,17.341,58.9595,18.7861
train/ID1963715583_hflip.jpg,0.34,0.0,0.7,1.04,1.04
train/ID1963715583_vflip.jpg,0.34,0.0,0.7,1.04,1.04
train/ID1963715583_hvflip.jpg,0.34,0.0,0.7,1.04,1.04
train/ID196516535_hflip.jpg,0.5231,24.8461,9.0231,34.3923,9.5462
train/ID196516535_vflip.jpg,0.5231,24.8461,9.0231,34.3923,9.5462
train/ID196516535_hvflip.jpg,0.5231,24.8461,9.0231,34.3923,9.5462
train/ID1970522802_hflip.jpg,0.0,13.5089,32.8911,46.4,32.8911
train/ID1970522802_vflip.jpg,0.0,13.5089,32.8911,46.4,32.8911
train/ID1970522802_hvflip.jpg,0.0,13.5089,32.8911,46.4,32.8911
train/ID1976436386_hflip.jpg,7.9555,25.2703,26.6742,59.9,34.6297
train/ID1976436386_vflip.jpg,7.9555,25.2703,26.6742,59.9,34.6297
train/ID1976436386_hvflip.jpg,7.9555,25.2703,26.6742,59.9,34.6297
train/ID1980675327_hflip.jpg,2.6598,9.0024,14.7312,26.3934,17.391
train/ID1980675327_vflip.jpg,2.6598,9.0024,14.7312,26.3934,17.391
train/ID1980675327_hvflip.jpg,2.6598,9.0024,14.7312,26.3934,17.391
train/ID1982662138_hflip.jpg,0.0,1.1594,35.9406,37.1,35.9406
train/ID1982662138_vflip.jpg,0.0,1.1594,35.9406,37.1,35.9406
train/ID1982662138_hvflip.jpg,0.0,1.1594,35.9406,37.1,35.9406
train/ID1988033238_hflip.jpg,4.8803,12.4718,21.1479,38.5,26.0282
train/ID1988033238_vflip.jpg,4.8803,12.4718,21.1479,38.5,26.0282
train/ID1988033238_hvflip.jpg,4.8803,12.4718,21.1479,38.5,26.0282
train/ID1989506559_hflip.jpg,15.202,8.1077,28.377,51.6867,43.579
train/ID1989506559_vflip.jpg,15.202,8.1077,28.377,51.6867,43.579
train/ID1989506559_hvflip.jpg,15.202,8.1077,28.377,51.6867,43.579
train/ID1993907137_hflip.jpg,0.1834,12.8356,15.9528,28.9718,16.1362
train/ID1993907137_vflip.jpg,0.1834,12.8356,15.9528,28.9718,16.1362
train/ID1993907137_hvflip.jpg,0.1834,12.8356,15.9528,28.9718,16.1362
train/ID1997244125_hflip.jpg,0.0,46.0672,4.1536,50.2208,4.1536
train/ID1997244125_vflip.jpg,0.0,46.0672,4.1536,50.2208,4.1536
train/ID1997244125_hvflip.jpg,0.0,46.0672,4.1536,50.2208,4.1536
train/ID2002797732_hflip.jpg,0.55,3.3,9.35,13.2,9.9
train/ID2002797732_vflip.jpg,0.55,3.3,9.35,13.2,9.9
train/ID2002797732_hvflip.jpg,0.55,3.3,9.35,13.2,9.9
train/ID2003438517_hflip.jpg,5.2,2.08,13.52,20.8,18.72
train/ID2003438517_vflip.jpg,5.2,2.08,13.52,20.8,18.72
train/ID2003438517_hvflip.jpg,5.2,2.08,13.52,20.8,18.72
train/ID2006686196_hflip.jpg,0.0,38.8581,28.0419,66.9,28.0419
train/ID2006686196_vflip.jpg,0.0,38.8581,28.0419,66.9,28.0419
train/ID2006686196_hvflip.jpg,0.0,38.8581,28.0419,66.9,28.0419
train/ID2010625680_hflip.jpg,37.5911,0.0,5.0589,42.65,42.65
train/ID2010625680_vflip.jpg,37.5911,0.0,5.0589,42.65,42.65
train/ID2010625680_hvflip.jpg,37.5911,0.0,5.0589,42.65,42.65
train/ID2014192906_hflip.jpg,0.5,7.0,3.0,10.1912,3.5
train/ID2014192906_vflip.jpg,0.5,7.0,3.0,10.1912,3.5
train/ID2014192906_hvflip.jpg,0.5,7.0,3.0,10.1912,3.5
train/ID2030696575_hflip.jpg,2.1,2.6,1.6,6.3,3.7
train/ID2030696575_vflip.jpg,2.1,2.6,1.6,6.3,3.7
train/ID2030696575_hvflip.jpg,2.1,2.6,1.6,6.3,3.7
train/ID2037861084_hflip.jpg,0.0,12.2169,28.6831,40.9,28.6831
train/ID2037861084_vflip.jpg,0.0,12.2169,28.6831,40.9,28.6831
train/ID2037861084_hvflip.jpg,0.0,12.2169,28.6831,40.9,28.6831
train/ID2048645043_hflip.jpg,4.186,11.5116,10.4651,26.1628,14.6512
train/ID2048645043_vflip.jpg,4.186,11.5116,10.4651,26.1628,14.6512
train/ID2048645043_hvflip.jpg,4.186,11.5116,10.4651,26.1628,14.6512
train/ID2052442675_hflip.jpg,0.0,2.7,14.5,17.2,14.5
train/ID2052442675_vflip.jpg,0.0,2.7,14.5,17.2,14.5
train/ID2052442675_hvflip.jpg,0.0,2.7,14.5,17.2,14.5
train/ID2052993274_hflip.jpg,0.0,1.7764,103.6236,105.4,103.6236
train/ID2052993274_vflip.jpg,0.0,1.7764,103.6236,105.4,103.6236
train/ID2052993274_hvflip.jpg,0.0,1.7764,103.6236,105.4,103.6236
train/ID2053315094_hflip.jpg,0.0,17.8111,50.8889,68.7,50.8889
train/ID2053315094_vflip.jpg,0.0,17.8111,50.8889,68.7,50.8889
train/ID2053315094_hvflip.jpg,0.0,17.8111,50.8889,68.7,50.8889
train/ID2056023629_hflip.jpg,0.0,25.1357,57.6643,82.8,57.6643
train/ID2056023629_vflip.jpg,0.0,25.1357,57.6643,82.8,57.6643
train/ID2056023629_hvflip.jpg,0.0,25.1357,57.6643,82.8,57.6643
train/ID2056982009_hflip.jpg,4.0868,1.5598,30.8534,36.5,34.9402
train/ID2056982009_vflip.jpg,4.0868,1.5598,30.8534,36.5,34.9402
train/ID2056982009_hvflip.jpg,4.0868,1.5598,30.8534,36.5,34.9402
train/ID2069766023_hflip.jpg,1.8208,32.7742,6.1907,40.7857,8.0115
train/ID2069766023_vflip.jpg,1.8208,32.7742,6.1907,40.7857,8.0115
train/ID2069766023_hvflip.jpg,1.8208,32.7742,6.1907,40.7857,8.0115
train/ID2086966681_hflip.jpg,3.804,30.7245,1.7557,36.2842,5.5597
train/ID2086966681_vflip.jpg,3.804,30.7245,1.7557,36.2842,5.5597
train/ID2086966681_hvflip.jpg,3.804,30.7245,1.7557,36.2842,5.5597
train/ID2089023774_hflip.jpg,17.5189,1.3042,33.4869,52.31,51.0058
train/ID2089023774_vflip.jpg,17.5189,1.3042,33.4869,52.31,51.0058
train/ID2089023774_hvflip.jpg,17.5189,1.3042,33.4869,52.31,51.0058
train/ID2091439402_hflip.jpg,1.0962,4.9327,22.4712,28.5,23.5673
train/ID2091439402_vflip.jpg,1.0962,4.9327,22.4712,28.5,23.5673
train/ID2091439402_hvflip.jpg,1.0962,4.9327,22.4712,28.5,23.5673
train/ID2096636211_hflip.jpg,2.6,32.2,11.4,46.2,14.0
train/ID2096636211_vflip.jpg,2.6,32.2,11.4,46.2,14.0
train/ID2096636211_hvflip.jpg,2.6,32.2,11.4,46.2,14.0
train/ID2099464826_hflip.jpg,0.0,25.28,69.52,94.8,69.52
train/ID2099464826_vflip.jpg,0.0,25.28,69.52,94.8,69.52
train/ID2099464826_hvflip.jpg,0.0,25.28,69.52,94.8,69.52
train/ID2099742797_hflip.jpg,4.14,1.38,15.18,20.7,19.32
train/ID2099742797_vflip.jpg,4.14,1.38,15.18,20.7,19.32
train/ID2099742797_hvflip.jpg,4.14,1.38,15.18,20.7,19.32
train/ID210865340_hflip.jpg,0.0,9.0731,12.9966,22.0697,12.9966
train/ID210865340_vflip.jpg,0.0,9.0731,12.9966,22.0697,12.9966
train/ID210865340_hvflip.jpg,0.0,9.0731,12.9966,22.0697,12.9966
train/ID212206250_hflip.jpg,7.32,0.0,2.4,9.72,9.72
train/ID212206250_vflip.jpg,7.32,0.0,2.4,9.72,9.72
train/ID212206250_hvflip.jpg,7.32,0.0,2.4,9.72,9.72
train/ID212206832_hflip.jpg,0.7014,13.3262,5.6924,19.72,6.3938
train/ID212206832_vflip.jpg,0.7014,13.3262,5.6924,19.72,6.3938
train/ID212206832_hvflip.jpg,0.7014,13.3262,5.6924,19.72,6.3938
train/ID2125100696_hflip.jpg,14.8364,4.9455,34.6182,54.4,49.4545
train/ID2125100696_vflip.jpg,14.8364,4.9455,34.6182,54.4,49.4545
train/ID2125100696_hvflip.jpg,14.8364,4.9455,34.6182,54.4,49.4545
train/ID2131261930_hflip.jpg,6.744,42.7122,31.4721,80.9283,38.2161
train/ID2131261930_vflip.jpg,6.744,42.7122,31.4721,80.9283,38.2161
train/ID2131261930_hvflip.jpg,6.744,42.7122,31.4721,80.9283,38.2161
train/ID21377800_hflip.jpg,0.48,28.3224,9.1208,37.9232,9.6008
train/ID21377800_vflip.jpg,0.48,28.3224,9.1208,37.9232,9.6008
train/ID21377800_hvflip.jpg,0.48,28.3224,9.1208,37.9232,9.6008
train/ID2145635095_hflip.jpg,0.0,17.5621,22.7022,40.2643,22.7022
train/ID2145635095_vflip.jpg,0.0,17.5621,22.7022,40.2643,22.7022
train/ID2145635095_hvflip.jpg,0.0,17.5621,22.7022,40.2643,22.7022
train/ID227847873_hflip.jpg,8.6387,7.5836,23.9377,40.16,32.5764
train/ID227847873_vflip.jpg,8.6387,7.5836,23.9377,40.16,32.5764
train/ID227847873_hvflip.jpg,8.6387,7.5836,23.9377,40.16,32.5764
train/ID230058600_hflip.jpg,46.83,0.0,0.0,46.83,46.83
train/ID230058600_vflip.jpg,46.83,0.0,0.0,46.83,46.83
train/ID230058600_hvflip.jpg,46.83,0.0,0.0,46.83,46.83
train/ID249042826_hflip.jpg,10.6616,3.8769,1.8,16.3385,12.4615
train/ID249042826_vflip.jpg,10.6616,3.8769,1.8,16.3385,12.4615
train/ID249042826_hvflip.jpg,10.6616,3.8769,1.8,16.3385,12.4615
train/ID257822026_hflip.jpg,0.0,58.125,24.0,82.125,24.0
train/ID257822026_vflip.jpg,0.0,58.125,24.0,82.125,24.0
train/ID257822026_hvflip.jpg,0.0,58.125,24.0,82.125,24.0
train/ID290369222_hflip.jpg,0.0,11.4741,40.8478,52.3219,40.8478
train/ID290369222_vflip.jpg,0.0,11.4741,40.8478,52.3219,40.8478
train/ID290369222_hvflip.jpg,0.0,11.4741,40.8478,52.3219,40.8478
train/ID294150104_hflip.jpg,13.9876,3.167,20.5855,37.74,34.573
train/ID294150104_vflip.jpg,13.9876,3.167,20.5855,37.74,34.573
train/ID294150104_hvflip.jpg,13.9876,3.167,20.5855,37.74,34.573
train/ID307060225_hflip.jpg,0.3031,15.6092,14.2453,30.1575,14.5484
train/ID307060225_vflip.jpg,0.3031,15.6092,14.2453,30.1575,14.5484
train/ID307060225_hvflip.jpg,0.3031,15.6092,14.2453,30.1575,14.5484
train/ID315357834_hflip.jpg,0.0,5.7792,27.2448,33.024,27.2448
train/ID315357834_vflip.jpg,0.0,5.7792,27.2448,33.024,27.2448
train/ID315357834_hvflip.jpg,0.0,5.7792,27.2448,33.024,27.2448
train/ID317990700_hflip.jpg,0.0,38.1288,27.5062,65.635,27.5062
train/ID317990700_vflip.jpg,0.0,38.1288,27.5062,65.635,27.5062
train/ID317990700_hvflip.jpg,0.0,38.1288,27.5062,65.635,27.5062
train/ID325799913_hflip.jpg,2.797,19.2502,11.3527,33.4,14.1498
train/ID325799913_vflip.jpg,2.797,19.2502,11.3527,33.4,14.1498
train/ID325799913_hvflip.jpg,2.797,19.2502,11.3527,33.4,14.1498
train/ID332742639_hflip.jpg,6.4127,3.3949,19.9924,29.8,26.4051
train/ID332742639_vflip.jpg,6.4127,3.3949,19.9924,29.8,26.4051
train/ID332742639_hvflip.jpg,6.4127,3.3949,19.9924,29.8,26.4051
train/ID342818398_hflip.jpg,24.0237,3.1815,13.8948,41.1,37.9185
train/ID342818398_vflip.jpg,24.0237,3.1815,13.8948,41.1,37.9185
train/ID342818398_hvflip.jpg,24.0237,3.1815,13.8948,41.1,37.9185
train/ID344618040_hflip.jpg,0.0,6.7327,14.9081,21.6408,14.9081
train/ID344618040_vflip.jpg,0.0,6.7327,14.9081,21.6408,14.9081
train/ID344618040_hvflip.jpg,0.0,6.7327,14.9081,21.6408,14.9081
train/ID353424190_hflip.jpg,0.0,6.2143,22.7857,29.0,22.7857
train/ID353424190_vflip.jpg,0.0,6.2143,22.7857,29.0,22.7857
train/ID353424190_hvflip.jpg,0.0,6.2143,22.7857,29.0,22.7857
train/ID353997899_hflip.jpg,9.5934,35.7574,7.8492,53.2,17.4426
train/ID353997899_vflip.jpg,9.5934,35.7574,7.8492,53.2,17.4426
train/ID353997899_hvflip.jpg,9.5934,35.7574,7.8492,53.2,17.4426
train/ID354528442_hflip.jpg,0.0,8.3077,56.4923,64.8,56.4923
train/ID354528442_vflip.jpg,0.0,8.3077,56.4923,64.8,56.4923
train/ID354528442_hvflip.jpg,0.0,8.3077,56.4923,64.8,56.4923
train/ID363069566_hflip.jpg,0.2,5.5,12.5,18.2,12.7
train/ID363069566_vflip.jpg,0.2,5.5,12.5,18.2,12.7
train/ID363069566_hvflip.jpg,0.2,5.5,12.5,18.2,12.7
train/ID364856705_hflip.jpg,2.7638,4.6064,34.0871,41.4573,36.8509
train/ID364856705_vflip.jpg,2.7638,4.6064,34.0871,41.4573,36.8509
train/ID364856705_hvflip.jpg,2.7638,4.6064,34.0871,41.4573,36.8509
train/ID380752847_hflip.jpg,0.0,0.0,58.98,58.98,58.98
train/ID380752847_vflip.jpg,0.0,0.0,58.98,58.98,58.98
train/ID380752847_hvflip.jpg,0.0,0.0,58.98,58.98,58.98
train/ID383231615_hflip.jpg,3.1698,5.7057,24.7245,33.6,27.8943
train/ID383231615_vflip.jpg,3.1698,5.7057,24.7245,33.6,27.8943
train/ID383231615_hvflip.jpg,3.1698,5.7057,24.7245,33.6,27.8943
train/ID384648061_hflip.jpg,0.0,27.7164,157.9836,185.7,157.9836
train/ID384648061_vflip.jpg,0.0,27.7164,157.9836,185.7,157.9836
train/ID384648061_hvflip.jpg,0.0,27.7164,157.9836,185.7,157.9836
train/ID386216505_hflip.jpg,3.0667,7.6667,21.4667,32.2,24.5333
train/ID386216505_vflip.jpg,3.0667,7.6667,21.4667,32.2,24.5333
train/ID386216505_hvflip.jpg,3.0667,7.6667,21.4667,32.2,24.5333
train/ID397994621_hflip.jpg,0.0,0.0,81.0,81.0,81.0
train/ID397994621_vflip.jpg,0.0,0.0,81.0,81.0,81.0
train/ID397994621_hvflip.jpg,0.0,0.0,81.0,81.0,81.0
train/ID407646960_hflip.jpg,0.0,35.5862,71.9138,107.5,71.9138
train/ID407646960_vflip.jpg,0.0,35.5862,71.9138,107.5,71.9138
train/ID407646960_hvflip.jpg,0.0,35.5862,71.9138,107.5,71.9138
train/ID40849327_hflip.jpg,51.97,0.0,0.0,51.97,51.97
train/ID40849327_vflip.jpg,51.97,0.0,0.0,51.97,51.97
train/ID40849327_hvflip.jpg,51.97,0.0,0.0,51.97,51.97
train/ID415656958_hflip.jpg,1.0707,11.2424,4.8182,17.1313,5.8889
train/ID415656958_vflip.jpg,1.0707,11.2424,4.8182,17.1313,5.8889
train/ID415656958_hvflip.jpg,1.0707,11.2424,4.8182,17.1313,5.8889
train/ID423506847_hflip.jpg,0.9821,10.8036,43.2143,55.0,44.1964
train/ID423506847_vflip.jpg,0.9821,10.8036,43.2143,55.0,44.1964
train/ID423506847_hvflip.jpg,0.9821,10.8036,43.2143,55.0,44.1964
